order_id,customer_id,store_lat,store_lon,customer_lat,customer_lon,order_timestamp,delivery_timestamp,distance_km,delivery_time_minutes,order_volume,store_capacity,active_orders,traffic_density,weather_conditions,cluster
cc2cb78f-d972-42f4-bc03-0b498f01c134,22d40333-50bf-4cac-bf7a-162ca0a2452f,18.632538870611977,73.87640181653222,18.51952985269213,73.88053350845563,2025-03-05T09:54:17.902249,2025-03-05T11:48:17.902255,12.52,114,5,181,15,1.82,Rainy,4
2d8a8601-8bea-4658-aced-208d069496d6,41861c20-494d-4641-b686-79677cb37541,18.51789523603107,73.93657807861982,18.550718843064928,73.88548819772225,2025-03-05T09:54:17.902515,2025-03-05T11:08:17.902520,6.5,74,9,175,6,2.3,Rainy,0
a1810544-894c-4568-9281-07c950f5953c,e74dff5f-f250-428e-b067-1d925129f2c2,18.46278588034733,73.8975833423349,18.631956814792485,73.75408140289899,2025-03-05T09:54:17.902785,2025-03-05T12:41:17.902793,24.09,167,3,167,31,1.39,Stormy,4
f64e7dc3-4262-4c90-ab7b-54449341b24a,372854f1-b863-4291-923f-04720bb90625,18.632538870611977,73.87640181653222,18.552577405326037,73.79280920519929,2025-03-05T09:54:17.903051,2025-03-05T11:25:17.903059,12.5,91,2,121,18,1.46,Stormy,2
92b8e00a-b88c-4325-8c49-c8bb68f36686,53d3c876-7656-403e-be06-8eb29d4d8cc4,18.46278588034733,73.8975833423349,18.504586935957796,73.82709195256615,2025-03-05T09:54:17.903317,2025-03-05T11:06:17.903325,8.77,72,2,83,32,1.66,Cloudy,2
48cef876-5d6b-4e89-aa7c-b645dd42022c,f5456683-a907-412f-b55a-ca5a6f4a8ec5,18.53494561122744,73.92995591640513,18.540938565884023,73.85923543448394,2025-03-05T09:54:17.903805,2025-03-05T10:32:17.903817,7.5,38,10,197,26,1.02,Stormy,0
f3946d49-a3ef-40fb-ba7a-58adc68ad38a,1abdbbe8-8b0c-45cc-80e9-4ddf4141c465,18.51789523603107,73.93657807861982,18.47123673136566,73.83570056487729,2025-03-05T09:54:17.904101,2025-03-05T11:28:17.904110,11.84,94,9,85,19,1.6,Clear,0
48f864dc-e677-48d7-bba2-fe200fcf2137,09bb542f-c772-4de7-b570-feaf751f14ad,18.63368437027885,73.85809858464798,18.622388878278,73.88785073317621,2025-03-05T09:54:17.904376,2025-03-05T10:31:17.904384,3.38,37,9,114,26,2.21,Cloudy,0
88bc1b16-338d-4f9e-b11c-3c0589dce934,5b18a6c8-1e82-477f-8573-e8f3baa7d367,18.46278588034733,73.8975833423349,18.62814169275232,73.75171367617202,2025-03-05T09:54:17.904691,2025-03-05T12:57:17.904700,23.92,183,4,104,17,1.54,Clear,1
943c7f65-cec4-45e5-a97b-ea361fd33ace,d2135395-3eef-4aa7-b4d3-3b1afcdcffe9,18.51789523603107,73.93657807861982,18.48967194811556,73.88324526741978,2025-03-05T09:54:17.904962,2025-03-05T11:02:17.904969,6.44,68,8,168,10,2.14,Stormy,0
4e59bb4f-6afc-4d0d-ad05-2a42839f85f7,a8e4842e-5de9-475f-895a-78fe9c886f79,18.63368437027885,73.85809858464798,18.50482639275496,73.93203487363779,2025-03-05T09:54:17.905224,2025-03-05T12:41:17.905233,16.26,167,4,183,23,2.05,Clear,1
e2655980-f3ca-4841-ba62-bbfc28e62329,71e6329c-579e-4ceb-bb07-1a9cb72edb18,18.51789523603107,73.93657807861982,18.51326059983388,73.8729514869909,2025-03-05T09:54:17.905510,2025-03-05T11:01:17.905520,6.74,67,2,64,24,2.0,Clear,2
09e90297-1daf-4b51-a9fc-9dfd6402f4cc,3340c6c9-4da5-4b61-aed9-1f48088cd8dd,18.53494561122744,73.92995591640513,18.52687647084867,73.8002624701069,2025-03-05T09:54:17.905804,2025-03-05T11:40:17.905812,13.72,106,6,153,11,1.56,Cloudy,4
538bcf70-0f38-40c7-83a4-d0c134bd3702,50b6d0fe-44d4-4683-9838-89f6a1a5ebfd,18.632538870611977,73.87640181653222,18.488857143160395,73.79550815004477,2025-03-05T09:54:17.906085,2025-03-05T13:33:17.906093,18.05,219,2,114,7,2.43,Clear,1
fe7c5354-1eac-44c9-aa2a-9d4bbb82e605,af75c464-1181-4f09-a701-4cde5b5dd0e9,18.632538870611977,73.87640181653222,18.623206307918636,73.81626075725418,2025-03-05T09:54:17.906359,2025-03-05T11:07:17.906367,6.43,73,5,134,14,2.29,Stormy,2
52ecf50a-e18d-4011-85df-d1f7f1d60f26,c6464889-f3e7-47fc-bc33-96239b7c209a,18.63368437027885,73.85809858464798,18.544472609091606,73.9289769025104,2025-03-05T09:54:17.906670,2025-03-05T12:06:17.906679,12.39,132,4,122,31,2.15,Rainy,1
418a3bf8-553f-4417-82b5-d647445f1893,10cdc40b-5976-43ca-8e7b-a554434754bc,18.632538870611977,73.87640181653222,18.6335660789117,73.91682274535455,2025-03-05T09:54:17.906948,2025-03-05T10:25:17.906956,4.27,31,2,108,33,1.46,Rainy,2
f788ae41-0cd7-4eea-a8ec-2db69c08525b,55b38b1f-86ae-4a5c-ba60-fef603039a80,18.53494561122744,73.92995591640513,18.603532301762066,73.93816683560536,2025-03-05T09:54:17.907217,2025-03-05T11:21:17.907224,7.64,87,1,179,38,2.29,Cloudy,2
baa1ae69-32be-49f7-8026-3aac273802ae,acd5f3f8-d5d4-417d-8457-5b8fbffce22b,18.632538870611977,73.87640181653222,18.5469829340064,73.80599885602672,2025-03-05T09:54:17.907498,2025-03-05T11:12:17.907505,12.04,78,1,190,31,1.31,Rainy,2
69f64491-3424-4faf-bf5e-502bc7f03667,3b152fbd-f5b4-4ec6-b318-77b2310e9fd4,18.632538870611977,73.87640181653222,18.525583829969957,73.88163232459925,2025-03-05T09:54:17.907780,2025-03-05T12:05:17.907788,11.85,131,8,137,9,2.22,Stormy,3
9a909efe-c8cf-431e-b226-b940c562a84e,cd556ccd-111a-4ec8-9970-2cc23e9408c9,18.53494561122744,73.92995591640513,18.51245896946856,73.90406529949004,2025-03-05T09:54:17.908062,2025-03-05T10:18:17.908068,3.7,24,9,197,34,1.3,Rainy,0
261efd34-3d6f-4c94-8acc-cbce3590c5d4,6658ae23-a079-434e-bc88-a1c9c04e2d79,18.63368437027885,73.85809858464798,18.627315631056504,73.93149714852107,2025-03-05T09:54:17.908335,2025-03-05T11:05:17.908342,7.78,71,6,130,19,1.84,Rainy,0
a2b7de8b-8509-4cad-81f9-ed8bf4b3ee78,77b71a62-97b6-4b34-89c4-f796fd22a37e,18.632538870611977,73.87640181653222,18.590380538731537,73.91809312901734,2025-03-05T09:54:17.908624,2025-03-05T10:32:17.908633,6.41,38,6,75,32,1.19,Clear,0
7f7f6e62-05e5-41f0-bef1-70ce28b91d64,2f31f773-bc68-4f1d-8722-0ff4e40c5560,18.51789523603107,73.93657807861982,18.58082805763474,73.83853637213578,2025-03-05T09:54:17.908898,2025-03-05T12:20:17.908906,12.48,146,7,88,25,2.34,Stormy,3
169a8d64-5412-4efc-a487-cb56bcd55b83,b60e46ad-a1f3-47f8-8532-63a902a818ca,18.51789523603107,73.93657807861982,18.633179449892253,73.76879422918577,2025-03-05T09:54:17.909172,2025-03-05T12:32:17.909180,21.83,158,10,181,28,1.45,Stormy,3
5e1ea9ca-8766-4a24-8a6a-d4fc7d0bcaee,681c32b5-36ee-4585-93e1-f74595b34cd0,18.46278588034733,73.8975833423349,18.515980737534637,73.84661276775883,2025-03-05T09:54:17.909463,2025-03-05T10:34:17.909472,7.98,40,3,141,29,1.03,Cloudy,2
b64d7901-f7e9-4694-ad23-da7f2aaa355d,9fcf1246-3441-41b7-88a3-76b3a6e1d6f5,18.632538870611977,73.87640181653222,18.60897529836312,73.83286551594067,2025-03-05T09:54:17.909753,2025-03-05T10:44:17.909761,5.28,50,6,102,3,1.92,Rainy,0
a090c0b9-c6fe-479a-b210-a2411a730bd8,4be1cc4f-91f2-434a-b285-f7a3d82b5245,18.51789523603107,73.93657807861982,18.533670296807284,73.90571004131706,2025-03-05T09:54:17.910066,2025-03-05T10:18:17.910074,3.7,24,5,152,8,1.3,Cloudy,2
036c5fc3-321c-4b44-a06d-cd35f6fa8a0d,a6742071-76fa-4e06-a3cf-35a050e20366,18.63368437027885,73.85809858464798,18.57959842350747,73.84921506670794,2025-03-05T09:54:17.910325,2025-03-05T10:57:17.910334,6.06,63,7,109,23,2.11,Clear,0
e8bb5f50-c803-4ec6-ad70-814d32a30e58,7c7c3e6e-3217-4448-abde-b8f407ec615f,18.51789523603107,73.93657807861982,18.491892737402395,73.79340555338678,2025-03-05T09:54:17.910628,2025-03-05T12:55:17.910636,15.39,181,4,145,37,2.36,Clear,1
a7aae7d6-df42-4303-99e3-1adec9f642e3,b74fcc07-f846-4c2e-87d6-ec5c3a0ad1e2,18.632538870611977,73.87640181653222,18.514238600812817,73.94486028977035,2025-03-05T09:54:17.910889,2025-03-05T12:53:17.910896,14.96,179,7,65,25,2.4,Cloudy,3
899fb384-e6b8-4fa8-8b40-9e5e367860e6,7013e639-83a9-42b2-99c3-435cc2233893,18.53494561122744,73.92995591640513,18.460387489958364,73.94860214959859,2025-03-05T09:54:17.911133,2025-03-05T11:39:17.911139,8.48,105,6,104,29,2.49,Clear,3
38cff4e5-b321-488e-aeb6-9ae68f4c05b2,17892053-0259-4990-8af6-642df68568d8,18.63368437027885,73.85809858464798,18.548747418665062,73.9078326356225,2025-03-05T09:54:17.911394,2025-03-05T12:00:17.911402,10.77,126,8,103,46,2.36,Stormy,3
7327935e-3308-47e2-8445-571ba823ed60,7e05902a-bb11-49f6-a917-76b098dd4131,18.63368437027885,73.85809858464798,18.58027369859672,73.83623360294214,2025-03-05T09:54:17.911683,2025-03-05T10:43:17.911692,6.35,49,2,167,4,1.56,Cloudy,2
e4c983fa-1a6f-4ba8-9741-b2dec9c7be14,36d315ad-749a-4ea8-8a14-2682f2cfefac,18.53494561122744,73.92995591640513,18.58415854532713,73.90573919848302,2025-03-05T09:54:17.911944,2025-03-05T10:52:17.911952,6.02,58,10,74,46,1.95,Cloudy,0
a3cb9931-6dab-4bea-9ae0-ce10f0dab7c6,7f444084-856d-437a-9957-f6ab5e4d4e69,18.46278588034733,73.8975833423349,18.54914798739715,73.94859284188121,2025-03-05T09:54:17.912215,2025-03-05T11:05:17.912223,10.97,71,10,140,12,1.31,Clear,0
09f07eb1-a5c5-4a35-96ea-fd7fd1e420d0,634f6e3f-ccdd-4334-91c1-0006ea4509bf,18.632538870611977,73.87640181653222,18.646254846972653,73.88531350082515,2025-03-05T09:54:17.912509,2025-03-05T10:06:17.912517,1.79,12,10,183,33,1.37,Clear,0
3bfb09d4-41b2-403f-a022-a197ba573fad,756949ac-62a9-46d2-a55d-9d72b8fafd42,18.51789523603107,73.93657807861982,18.49227402777729,73.89535369780482,2025-03-05T09:54:17.912806,2025-03-05T10:57:17.912815,5.2,63,6,72,39,2.44,Stormy,0
798347e2-03c1-4224-a54e-37ad4fa71b4e,00de7cf6-d70a-46c5-9d4c-2a3a6ea1555b,18.51789523603107,73.93657807861982,18.4564750674432,73.93936400117346,2025-03-05T09:54:17.913073,2025-03-05T10:45:17.913079,6.8,51,10,188,44,1.5,Stormy,0
4707f6a3-8320-4ff7-8f04-2b67e1db9374,795e0cf9-4650-4166-971b-594ed9749e91,18.63368437027885,73.85809858464798,18.603135403219103,73.91387697459255,2025-03-05T09:54:17.913338,2025-03-05T10:31:17.913347,6.79,37,7,105,49,1.09,Rainy,0
8abb4810-db80-48b0-bc2c-d511bc80be2c,c35c8f6f-7254-448e-ac86-567d6609db53,18.632538870611977,73.87640181653222,18.54484222638985,73.78005580364947,2025-03-05T09:54:17.913645,2025-03-05T11:24:17.913654,14.06,90,3,186,15,1.29,Stormy,4
9e95db1b-efd4-45ec-83cb-62dcfd5bcef3,f554539c-686d-4636-bb0c-34387b9cbf2d,18.53494561122744,73.92995591640513,18.630882185467684,73.75714127738158,2025-03-05T09:54:17.913952,2025-03-05T12:40:17.913966,21.11,166,10,164,16,1.58,Stormy,3
c0946779-d244-4345-b492-0821624334bd,4ddd2ed7-ea38-4539-b5ae-361d1e54d5e1,18.46278588034733,73.8975833423349,18.61358892399229,73.9295057372829,2025-03-05T09:54:17.914222,2025-03-05T12:00:17.914231,17.03,126,4,83,43,1.49,Clear,4
e98428c2-6357-4117-85d6-d28d9856a524,791dd976-caa8-489c-9ddc-311670587214,18.53494561122744,73.92995591640513,18.544448935818,73.8144132269903,2025-03-05T09:54:17.914491,2025-03-05T11:14:17.914499,12.24,80,4,102,11,1.32,Clear,4
0f9af3df-596e-473f-9b59-e9d3392d873b,ce91ee49-3f92-46fe-9b28-4b37f58bd760,18.51789523603107,73.93657807861982,18.485383102847184,73.90122071027102,2025-03-05T09:54:17.914779,2025-03-05T10:51:17.914787,5.19,57,9,134,2,2.23,Cloudy,0
bb604700-c447-4cd8-afa6-c3d746bb9f3e,2afdd2fb-85cc-4a26-aeb9-c1df013b6c4a,18.63368437027885,73.85809858464798,18.489585822245957,73.77752367207263,2025-03-05T09:54:17.915051,2025-03-05T12:27:17.915059,18.08,153,7,93,32,1.7,Clear,3
41e95c28-bdbb-473b-acbc-79d11a2c66db,01369ee3-fc87-414f-8931-c8fe41f287cd,18.63368437027885,73.85809858464798,18.50417791233572,73.92162745888002,2025-03-05T09:54:17.915325,2025-03-05T12:25:17.915333,15.83,151,7,127,33,1.91,Rainy,3
fd6b8bbf-a31b-4ee4-ad7d-ce0f134c6d0f,eee26749-546c-4e2c-a754-077d123202b0,18.63368437027885,73.85809858464798,18.64729793884429,73.78131208798925,2025-03-05T09:54:17.915615,2025-03-05T11:23:17.915625,8.24,89,4,138,24,2.18,Cloudy,2
ea22ae49-86ad-48c7-b63b-3ad1f9ccb85a,f5d2606d-e565-4560-a1f3-d6578c11c23e,18.51789523603107,73.93657807861982,18.60714485558615,73.89385199057918,2025-03-05T09:54:17.915895,2025-03-05T11:29:17.915903,10.86,95,3,114,31,1.76,Stormy,2
f329e096-36e2-4550-9a6c-33c2f433aaa9,f5747d7f-4fc2-45d8-93a6-88522b7e0470,18.46278588034733,73.8975833423349,18.489639950295626,73.94855728345179,2025-03-05T09:54:17.916150,2025-03-05T10:42:17.916157,6.15,48,3,126,45,1.58,Cloudy,2
7ce606ec-bae4-435d-bab4-63dc050a743e,d7891d40-6d02-42bb-990f-62e75d5c79e8,18.51789523603107,73.93657807861982,18.53300600292792,73.90367253992358,2025-03-05T09:54:17.916439,2025-03-05T10:22:17.916447,3.86,28,9,108,23,1.5,Cloudy,0
c5798a10-2640-42d5-8520-140bf5787fc4,a0f04838-907f-4a93-a1ed-a61966eed794,18.46278588034733,73.8975833423349,18.62730702740068,73.91355078492982,2025-03-05T09:54:17.916734,2025-03-05T12:23:17.916742,18.29,149,10,57,27,1.64,Cloudy,3
0fbea002-5665-497d-ad06-78f2a168bce8,bba38701-f0e1-48b3-ba08-101d0ee950b6,18.632538870611977,73.87640181653222,18.602459252380367,73.78955022656108,2025-03-05T09:54:17.917008,2025-03-05T11:02:17.917015,9.75,68,2,175,43,1.41,Cloudy,2
4563e3e3-34d6-433b-9a24-d8f841b3981d,227dfe5e-aec7-4ca6-8992-60a795fb234e,18.63368437027885,73.85809858464798,18.580362188712783,73.77133408521034,2025-03-05T09:54:17.917328,2025-03-05T11:01:17.917336,10.89,67,10,112,8,1.24,Rainy,0
7013bd1d-86fc-44f0-bb1a-bdae821f7d3e,6e5d0777-949c-46ec-9baf-53012a023ad9,18.51789523603107,73.93657807861982,18.535809448701585,73.75692745858703,2025-03-05T09:54:17.917642,2025-03-05T12:19:17.917648,19.07,145,8,83,2,1.53,Rainy,4
5a13b6a0-8a93-46f8-be11-0418cb4d6cf4,982460ed-132c-4e3b-8f3b-3f4a18eed7a7,18.51789523603107,73.93657807861982,18.45784973148393,73.79394803127455,2025-03-05T09:54:17.917940,2025-03-05T12:08:17.917948,16.46,134,10,63,48,1.64,Rainy,3
8484a130-43f5-4abc-a679-0f62a17a986c,746eeac6-8b96-4887-810d-1c7f0ebbbc1b,18.46278588034733,73.8975833423349,18.50722967020421,73.79355677565601,2025-03-05T09:54:17.918230,2025-03-05T11:12:17.918238,12.04,78,7,146,4,1.3,Rainy,4
fa74d899-95e4-4eeb-8183-62316105eb2c,9d837392-4996-4782-b28f-0ebb2353af60,18.46278588034733,73.8975833423349,18.616142444246407,73.76083393175028,2025-03-05T09:54:17.918539,2025-03-05T13:41:17.918548,22.28,227,4,85,24,2.04,Stormy,1
d7b81568-62d7-45ab-8133-e364c8ecd7e2,0dc7ac63-2aa1-49e3-b854-16eaea72384d,18.53494561122744,73.92995591640513,18.64747147673484,73.87576124335648,2025-03-05T09:54:17.918840,2025-03-05T12:37:17.918848,13.71,163,6,193,15,2.39,Clear,3
2c0dc7e2-20b6-4862-8f71-aa5d078469cf,7c78efcf-ec55-4a57-8ae0-7f96d93f2d7f,18.53494561122744,73.92995591640513,18.48996016880709,73.77138357268697,2025-03-05T09:54:17.919111,2025-03-05T12:59:17.919118,17.47,185,6,166,43,2.13,Stormy,3
3c2b4acf-4887-4f21-b4ef-8a4ec0c179bc,306cc629-1199-4c57-9535-f9f5301973f2,18.632538870611977,73.87640181653222,18.5062856854286,73.88662369406806,2025-03-05T09:54:17.919399,2025-03-05T11:56:17.919407,14.02,122,6,117,41,1.75,Stormy,3
e5850dcd-377c-4ee3-8e1b-dfdd6720fa1c,ce7eac9a-d630-46e8-9a8a-3e9537f87bdc,18.632538870611977,73.87640181653222,18.522214539714568,73.89545849639822,2025-03-05T09:54:17.919682,2025-03-05T11:57:17.919690,12.38,123,7,74,29,2.0,Cloudy,3
43c38e02-fdf6-4ea0-aff5-0e7e476fb1ab,fa7cca4a-56c5-49d9-b7b8-169c52908e8a,18.53494561122744,73.92995591640513,18.458300121807813,73.88319392264688,2025-03-05T09:54:17.919948,2025-03-05T11:48:17.919954,9.82,114,3,56,4,2.32,Rainy,1
1a848608-1e23-4b48-ad91-8a3c2aa64220,991983cf-b475-4126-8355-7d42dedd5976,18.63368437027885,73.85809858464798,18.63955973351084,73.85928924558858,2025-03-05T09:54:17.920161,2025-03-05T09:58:17.920168,0.66,4,8,58,20,1.3,Cloudy,0
c630f5a3-1e8d-45e8-9f25-fd3c80ef5208,db66e6e9-b031-4de7-ae15-3b4c9db0c255,18.53494561122744,73.92995591640513,18.482397300884188,73.76619299574268,2025-03-05T09:54:17.920418,2025-03-05T11:25:17.920435,18.24,91,1,153,49,1.0,Rainy,4
cc772e68-dda5-40d7-83d7-48f6b4cc6dd8,cb5c532a-6720-4b36-83f0-e09f6f0f1f90,18.53494561122744,73.92995591640513,18.639786369242152,73.9415580693602,2025-03-05T09:54:17.920728,2025-03-05T11:33:17.920736,11.67,99,1,181,13,1.71,Rainy,2
1d11580a-5bff-4996-ab0b-00c3120b8642,bd9c4f66-c146-48f5-920d-bbf797618f54,18.632538870611977,73.87640181653222,18.46438178446284,73.81267190861533,2025-03-05T09:54:17.920991,2025-03-05T12:31:17.920999,19.79,157,6,106,13,1.59,Cloudy,4
134104c1-0396-49bd-863e-bbdc3e917e67,be15622b-2738-4b46-b1bb-99854076af63,18.53494561122744,73.92995591640513,18.56723555014733,73.84019287220208,2025-03-05T09:54:17.921282,2025-03-05T10:51:17.921290,10.13,57,7,182,42,1.14,Clear,0
1c3c07ac-48e4-474f-8db8-00c69d96edab,2d82b929-f29f-4571-9acf-d89f16168cab,18.53494561122744,73.92995591640513,18.596397651850125,73.78184715555196,2025-03-05T09:54:17.921577,2025-03-05T12:59:17.921585,17.05,185,7,112,23,2.17,Stormy,3
96e4a6f8-fd85-49ef-ac37-b494a71f260f,1cd0bb6f-eacb-45ae-96bf-57261d7acd86,18.51789523603107,73.93657807861982,18.459704208158893,73.85263940330181,2025-03-05T09:54:17.921869,2025-03-05T12:02:17.921877,10.96,128,4,86,34,2.34,Clear,1
d103d88c-96a4-49a4-a189-aac4632d2cec,15e9df6c-43d1-4112-a3ca-bdd6aeac7327,18.632538870611977,73.87640181653222,18.5882688417096,73.92669686186969,2025-03-05T09:54:17.922158,2025-03-05T10:34:17.922166,7.22,40,3,112,6,1.11,Cloudy,2
2613dcd9-14d0-4c95-bb61-9c066e86b3af,2cd03ff7-c4c0-4369-ab83-46fad1769efe,18.51789523603107,73.93657807861982,18.62181151367154,73.82990576248815,2025-03-05T09:54:17.922469,2025-03-05T12:48:17.922477,16.1,174,4,94,16,2.17,Clear,1
1f0adc65-b3de-47ac-a5a5-2a3aa0f4710f,6403ffa3-e404-4269-841a-f72dbac99c09,18.632538870611977,73.87640181653222,18.543941877309628,73.87037935085566,2025-03-05T09:54:17.922789,2025-03-05T11:09:17.922797,9.83,75,3,69,41,1.53,Stormy,2
07b07c8e-ee2a-4855-8717-7ac5d3d6256e,dcc2f8e3-b3d7-4a53-978a-e5bac7227272,18.51789523603107,73.93657807861982,18.503602475293413,73.92091102071356,2025-03-05T09:54:17.923071,2025-03-05T10:18:17.923078,2.29,24,7,147,22,2.18,Stormy,0
e514ef19-5e91-4b0d-818c-101694b784d4,78f57791-1ea2-4a3a-820d-a0950f23abba,18.632538870611977,73.87640181653222,18.56929191016889,73.9190479799956,2025-03-05T09:54:17.923340,2025-03-05T11:31:17.923347,8.32,97,7,175,13,2.35,Stormy,0
4bc9fdc4-ba5a-4cd4-91c9-8ce28ea7b724,839483d5-67a2-426a-a0be-4d1fee017912,18.51789523603107,73.93657807861982,18.616415226247867,73.8456535521286,2025-03-05T09:54:17.923647,2025-03-05T12:26:17.923656,14.53,152,10,125,50,2.1,Rainy,3
56dff93a-fd75-4c4e-a67a-e157fb623c8a,3c0fa80e-f091-410e-ab2c-c02181a2e4ca,18.46278588034733,73.8975833423349,18.468680343510528,73.9273149495988,2025-03-05T09:54:17.923919,2025-03-05T10:19:17.923928,3.21,25,8,154,2,1.61,Clear,0
caaee6f0-ef67-4fbb-9518-e76bf7dbd9a5,9e25b9ee-2b76-4b41-88cc-df98011274aa,18.53494561122744,73.92995591640513,18.64460078330885,73.79071455994223,2025-03-05T09:54:17.924188,2025-03-05T13:18:17.924196,19.06,204,1,149,12,2.14,Rainy,1
9f8ad617-346f-4ffa-9b58-7a7c78477ba7,370a80b8-c460-4f9a-9d20-2998dce2652a,18.46278588034733,73.8975833423349,18.52320861618346,73.77653084082128,2025-03-05T09:54:17.924489,2025-03-05T11:41:17.924496,14.43,107,7,56,25,1.49,Stormy,4
4b30ca60-090c-4c62-be4f-5073daa18173,83d1328d-9a3c-45c5-af31-4dca0273efb0,18.632538870611977,73.87640181653222,18.62297259111907,73.77782082690567,2025-03-05T09:54:17.924820,2025-03-05T11:26:17.924828,10.46,92,10,161,38,1.77,Rainy,0
ed2fb8b5-e200-4e41-80e6-f96129e7dc8f,3da64b70-3b96-4f79-87c1-fca6e019e253,18.51789523603107,73.93657807861982,18.573915713237604,73.90457278469371,2025-03-05T09:54:17.925114,2025-03-05T10:40:17.925122,7.06,46,2,133,3,1.32,Cloudy,2
2ffc382f-a017-4f43-be5f-d6d201c074b9,ff738300-439a-49eb-833f-5e0c3ba3e233,18.63368437027885,73.85809858464798,18.50451689629875,73.94265320851403,2025-03-05T09:54:17.925385,2025-03-05T13:11:17.925393,16.85,197,3,115,38,2.34,Cloudy,1
7d788f99-e790-4112-a6d0-3c73c00e7c2a,98a1191e-fcd2-4c09-baaf-76c0dead5068,18.46278588034733,73.8975833423349,18.513513093534243,73.79881341264596,2025-03-05T09:54:17.925691,2025-03-05T11:04:17.925699,11.85,70,2,116,20,1.2,Clear,4
632212fc-2fe3-4919-b18a-39b75c5d5bbc,56dd02c1-2bcf-4e3d-84d9-a8aaa140d1f3,18.632538870611977,73.87640181653222,18.56228463094502,73.94031494105208,2025-03-05T09:54:17.925978,2025-03-05T11:27:17.925986,10.29,93,3,136,5,1.81,Clear,2
3079be42-c4c3-4c59-97b4-bcec602269d3,07378230-1f29-4824-8852-a3fc9605a21a,18.53494561122744,73.92995591640513,18.59530500783772,73.84949575185014,2025-03-05T09:54:17.926252,2025-03-05T11:02:17.926260,10.81,68,5,70,26,1.26,Rainy,4
b515aeb3-3e50-41a4-bf9c-b7864e2df8a5,a928092d-2115-432e-8a83-2b476dd13d9f,18.53494561122744,73.92995591640513,18.585410553995548,73.87691920295971,2025-03-05T09:54:17.926572,2025-03-05T10:45:17.926580,7.91,51,7,66,11,1.3,Rainy,0
feda75fa-9d6f-4fcb-a948-c11f8cd2a852,a7994b92-cf6f-491f-963b-abb94cd36218,18.51789523603107,73.93657807861982,18.515109952209915,73.78574397874416,2025-03-05T09:54:17.926861,2025-03-05T12:57:17.926869,15.93,183,7,189,28,2.3,Rainy,3
78d390e8-8a52-4d12-b205-3d65e5c0d628,2fb8e5c1-6e50-4902-8e28-f72c777385d2,18.46278588034733,73.8975833423349,18.601286855595276,73.8174977888841,2025-03-05T09:54:17.927131,2025-03-05T12:52:17.927138,17.51,178,4,187,1,2.04,Stormy,1
b66277c6-a4f7-47cf-b7b1-de65817acfd9,11f6ae56-fd09-48e5-b6d5-10d1e6aaf803,18.63368437027885,73.85809858464798,18.47302387064861,73.85156841074958,2025-03-05T09:54:17.927403,2025-03-05T13:18:17.927411,17.8,204,5,87,30,2.3,Stormy,1
f14f178f-4cbd-4ebc-9172-8c8f77d17097,2ce821a9-9b8d-48a2-88ff-f866d963d436,18.53494561122744,73.92995591640513,18.5898576751457,73.7878203680039,2025-03-05T09:54:17.927700,2025-03-05T11:21:17.927709,16.19,87,1,100,50,1.08,Cloudy,4
d67a16a3-8ee7-42f8-a4fe-609a26297825,f5b81f84-d6e3-4d9b-9d8b-21972825d761,18.51789523603107,73.93657807861982,18.545250978421866,73.85103199997366,2025-03-05T09:54:17.927982,2025-03-05T11:52:17.927987,9.53,118,10,174,26,2.48,Cloudy,3
14d56028-be9e-4f1c-aaf1-87e50764259c,8d19d117-b5c5-409c-8a24-ba679f1a9e2a,18.53494561122744,73.92995591640513,18.452664918477414,73.79060408470639,2025-03-05T09:54:17.928227,2025-03-05T12:05:17.928254,17.31,131,8,199,34,1.52,Clear,4
b493c0cb-f836-4ca0-8cc7-0329a70a876b,5aa30402-58c6-48d2-afe1-a49a22fa7396,18.63368437027885,73.85809858464798,18.5327037177112,73.8529642759982,2025-03-05T09:54:17.928529,2025-03-05T11:16:17.928537,11.19,82,8,191,19,1.48,Stormy,0
1dceb719-3aef-4664-8841-c89d9fe687bb,2dd5c273-c56b-4f51-99de-a1f04fe3b2cd,18.632538870611977,73.87640181653222,18.573276835587333,73.81854132032427,2025-03-05T09:54:17.928838,2025-03-05T10:52:17.928846,8.96,58,2,95,23,1.31,Rainy,2
3a39cc49-f1a9-44d6-bb04-67b1617f18f0,2fc4d23a-d447-420f-a905-82d2fad3e134,18.46278588034733,73.8975833423349,18.56188837416441,73.87528818511956,2025-03-05T09:54:17.929107,2025-03-05T11:18:17.929115,11.22,84,1,112,13,1.51,Rainy,2
50e7604c-2895-43c5-852b-75dabeaec711,b2a0fa6a-dea1-4000-b78c-ce3ffd30ea9e,18.63368437027885,73.85809858464798,18.536222498469357,73.86042627836657,2025-03-05T09:54:17.929386,2025-03-05T11:52:17.929395,10.79,118,6,78,43,2.2,Cloudy,3
cdd83218-9f21-4249-8cc0-7d1b3d4f9138,3d343a64-5e73-43f2-889f-de27cc8a0220,18.632538870611977,73.87640181653222,18.63574615156,73.90007621521762,2025-03-05T09:54:17.929697,2025-03-05T10:11:17.929706,2.52,17,10,189,34,1.37,Cloudy,0
da434304-6a46-4d46-a778-065296b5bddf,4eafe26e-3287-4563-99a3-dfdc9c51bf96,18.46278588034733,73.8975833423349,18.47557063978012,73.9245920608649,2025-03-05T09:54:17.929970,2025-03-05T10:14:17.929978,3.18,20,9,155,40,1.26,Clear,0
